,本部変電所,地域共同変電所,大学会館変電所,図書館変電所,体育施設変電所
8004,10.0,30.0,40.0,40.0,20.0
8005,0.0,30.0,40.0,40.0,20.0
8006,10.0,30.0,50.0,50.0,20.0
8007,20.0,30.0,40.0,50.0,20.0
8008,20.0,30.0,50.0,40.0,30.0
8009,20.0,30.0,40.0,10.0,30.0
8010,20.0,20.0,50.0,10.0,40.0
8011,20.0,30.0,40.0,10.0,40.0
8012,20.0,20.0,40.0,10.0,30.0
8013,20.0,20.0,40.0,10.0,30.0
8014,10.0,20.0,20.0,0.0,10.0
8015,10.0,20.0,30.0,10.0,0.0
8016,20.0,10.0,30.0,10.0,10.0
8017,10.0,20.0,30.0,10.0,10.0
8018,10.0,20.0,20.0,0.0,0.0
8019,10.0,10.0,30.0,10.0,10.0
8020,20.0,20.0,30.0,10.0,10.0
8021,10.0,20.0,30.0,0.0,0.0
8022,10.0,10.0,30.0,10.0,10.0
8023,10.0,20.0,30.0,0.0,0.0
8024,10.0,20.0,30.0,30.0,10.0
8025,10.0,30.0,30.0,40.0,20.0
8026,10.0,30.0,50.0,40.0,10.0
8027,10.0,20.0,40.0,40.0,20.0
8028,10.0,30.0,50.0,40.0,10.0
8029,10.0,30.0,50.0,40.0,20.0
8030,10.0,30.0,40.0,50.0,30.0
8031,20.0,30.0,60.0,40.0,40.0
8032,20.0,30.0,50.0,50.0,40.0
8033,20.0,20.0,60.0,10.0,40.0
8034,30.0,30.0,50.0,10.0,40.0
8035,20.0,20.0,50.0,10.0,40.0
8036,20.0,20.0,40.0,10.0,30.0
8037,20.0,10.0,40.0,0.0,20.0
8038,20.0,20.0,30.0,10.0,10.0
8039,10.0,10.0,20.0,10.0,0.0
8040,10.0,20.0,30.0,10.0,10.0
8041,20.0,10.0,30.0,0.0,10.0
8042,10.0,10.0,30.0,10.0,10.0
8043,10.0,20.0,30.0,10.0,0.0
8044,10.0,10.0,20.0,0.0,10.0
8045,20.0,20.0,30.0,10.0,10.0
8046,10.0,10.0,40.0,30.0,0.0
8047,10.0,20.0,30.0,40.0,10.0
8048,20.0,20.0,40.0,30.0,0.0
8049,10.0,20.0,40.0,50.0,20.0
8050,10.0,30.0,50.0,40.0,10.0
8051,10.0,30.0,60.0,40.0,20.0
8052,20.0,30.0,50.0,50.0,20.0
8053,10.0,30.0,70.0,50.0,20.0
8054,30.0,30.0,70.0,50.0,30.0
8055,20.0,20.0,60.0,50.0,30.0
8056,20.0,30.0,70.0,50.0,40.0
8057,30.0,30.0,70.0,20.0,50.0
8058,30.0,20.0,60.0,10.0,50.0
8059,20.0,10.0,60.0,0.0,50.0
8060,20.0,20.0,50.0,10.0,40.0
8061,20.0,10.0,30.0,10.0,20.0
8062,10.0,20.0,30.0,10.0,20.0
8063,20.0,10.0,20.0,10.0,10.0
8064,10.0,20.0,30.0,0.0,0.0
8065,20.0,10.0,30.0,10.0,10.0
8066,10.0,20.0,30.0,10.0,10.0
8067,10.0,10.0,30.0,0.0,0.0
8068,20.0,10.0,30.0,10.0,10.0
8069,10.0,20.0,30.0,10.0,10.0
8070,10.0,10.0,40.0,0.0,0.0
8071,20.0,10.0,40.0,10.0,10.0
8072,20.0,20.0,40.0,20.0,0.0
8073,20.0,30.0,40.0,50.0,20.0
8074,20.0,30.0,50.0,50.0,20.0
8075,10.0,30.0,50.0,40.0,30.0
8076,20.0,30.0,60.0,50.0,20.0
8077,20.0,20.0,60.0,50.0,30.0
8078,20.0,30.0,60.0,40.0,30.0
8079,30.0,30.0,60.0,50.0,40.0
8080,20.0,30.0,60.0,50.0,30.0
8081,20.0,30.0,60.0,10.0,30.0
8082,30.0,20.0,60.0,10.0,30.0
8083,20.0,30.0,60.0,10.0,30.0
8084,20.0,20.0,50.0,10.0,30.0
8085,10.0,20.0,40.0,10.0,20.0
8086,20.0,10.0,30.0,10.0,10.0
8087,10.0,20.0,40.0,0.0,10.0
8088,10.0,10.0,30.0,10.0,10.0
8089,20.0,20.0,30.0,10.0,0.0
8090,10.0,10.0,40.0,0.0,10.0
8091,10.0,20.0,30.0,10.0,10.0
8092,20.0,10.0,30.0,10.0,0.0
8093,10.0,10.0,40.0,10.0,10.0
8094,10.0,20.0,40.0,30.0,10.0
8095,10.0,10.0,40.0,30.0,0.0
8096,20.0,20.0,60.0,40.0,10.0
8097,20.0,30.0,70.0,50.0,20.0
8098,20.0,20.0,100.0,50.0,30.0
8099,20.0,30.0,100.0,50.0,20.0
8100,20.0,30.0,90.0,50.0,30.0
8101,20.0,30.0,90.0,60.0,30.0
8102,20.0,20.0,80.0,50.0,30.0
8103,30.0,30.0,80.0,60.0,50.0
8104,30.0,30.0,70.0,40.0,40.0
8105,20.0,30.0,60.0,20.0,50.0
8106,30.0,20.0,50.0,10.0,40.0
8107,20.0,20.0,40.0,10.0,50.0
8108,20.0,20.0,50.0,10.0,40.0
8109,10.0,10.0,30.0,10.0,30.0
8110,20.0,20.0,30.0,10.0,20.0
8111,10.0,10.0,40.0,0.0,0.0
8112,10.0,20.0,20.0,10.0,10.0
8113,20.0,10.0,30.0,10.0,10.0
8114,10.0,10.0,30.0,10.0,10.0
8115,10.0,20.0,30.0,0.0,0.0
8116,20.0,10.0,30.0,10.0,10.0
8117,10.0,20.0,30.0,10.0,10.0
8118,10.0,10.0,40.0,10.0,0.0
8119,10.0,10.0,30.0,0.0,10.0
8120,0.0,20.0,30.0,0.0,0.0
8121,0.0,10.0,60.0,10.0,30.0
8122,10.0,20.0,70.0,0.0,30.0
8123,0.0,10.0,80.0,0.0,40.0
8124,0.0,20.0,70.0,0.0,30.0
8125,10.0,10.0,80.0,0.0,50.0
8126,10.0,20.0,80.0,10.0,40.0
8127,10.0,10.0,60.0,10.0,50.0
8128,10.0,20.0,50.0,10.0,30.0
8129,10.0,10.0,50.0,0.0,40.0
8130,20.0,10.0,50.0,10.0,30.0
8131,10.0,20.0,40.0,10.0,30.0
8132,10.0,10.0,30.0,10.0,20.0
8133,20.0,20.0,30.0,10.0,10.0
8134,10.0,10.0,20.0,10.0,10.0
8135,10.0,10.0,30.0,0.0,0.0
8136,20.0,20.0,30.0,10.0,10.0
8137,10.0,10.0,20.0,10.0,10.0
8138,10.0,20.0,30.0,0.0,0.0
8139,20.0,10.0,30.0,10.0,10.0
8140,10.0,10.0,20.0,10.0,10.0
8141,10.0,20.0,30.0,10.0,0.0
8142,10.0,10.0,30.0,0.0,10.0
8143,0.0,20.0,30.0,10.0,0.0
8144,0.0,10.0,20.0,0.0,10.0
8145,0.0,20.0,30.0,10.0,20.0
8146,0.0,10.0,20.0,0.0,10.0
8147,0.0,10.0,20.0,10.0,0.0
8148,0.0,20.0,30.0,0.0,10.0
8149,0.0,10.0,20.0,10.0,20.0
8150,0.0,20.0,30.0,0.0,10.0
8151,0.0,10.0,30.0,0.0,10.0
8152,10.0,20.0,40.0,10.0,20.0
8153,10.0,10.0,40.0,0.0,30.0
8154,10.0,20.0,30.0,10.0,20.0
8155,20.0,10.0,40.0,10.0,10.0
8156,10.0,10.0,40.0,10.0,20.0
8157,10.0,20.0,20.0,10.0,10.0
8158,20.0,10.0,30.0,10.0,0.0
8159,10.0,20.0,30.0,0.0,10.0
8160,10.0,10.0,30.0,10.0,10.0
8161,20.0,20.0,20.0,10.0,0.0
8162,10.0,10.0,30.0,0.0,10.0
8163,10.0,10.0,30.0,10.0,10.0
8164,20.0,20.0,20.0,10.0,10.0
8165,10.0,10.0,30.0,10.0,0.0
8166,10.0,20.0,30.0,30.0,10.0
8167,10.0,10.0,30.0,30.0,0.0
8168,10.0,20.0,40.0,50.0,10.0
8169,10.0,30.0,40.0,50.0,20.0
8170,10.0,20.0,60.0,50.0,20.0
8171,20.0,30.0,80.0,40.0,20.0
8172,10.0,30.0,90.0,40.0,30.0
8173,10.0,30.0,90.0,50.0,20.0
8174,20.0,30.0,70.0,40.0,30.0
8175,20.0,30.0,60.0,50.0,30.0
8176,30.0,20.0,50.0,40.0,40.0
8177,30.0,30.0,60.0,10.0,40.0
8178,20.0,30.0,50.0,10.0,40.0
8179,30.0,20.0,40.0,10.0,40.0
8180,20.0,20.0,50.0,10.0,30.0
8181,20.0,20.0,40.0,10.0,20.0
8182,10.0,10.0,30.0,10.0,10.0
8183,10.0,20.0,40.0,0.0,10.0
8184,20.0,20.0,30.0,10.0,10.0
8185,10.0,10.0,30.0,10.0,0.0
8186,10.0,20.0,30.0,0.0,10.0
8187,20.0,10.0,30.0,10.0,10.0
8188,10.0,20.0,30.0,10.0,10.0
8189,10.0,10.0,30.0,0.0,0.0
8190,10.0,20.0,40.0,10.0,10.0
8191,10.0,20.0,30.0,0.0,0.0
8192,10.0,20.0,40.0,30.0,10.0
8193,20.0,20.0,50.0,40.0,20.0
8194,10.0,30.0,70.0,40.0,20.0
8195,10.0,30.0,80.0,40.0,20.0
8196,10.0,20.0,110.0,50.0,20.0
8197,10.0,30.0,110.0,40.0,20.0
8198,10.0,30.0,90.0,40.0,30.0
8199,20.0,30.0,80.0,50.0,40.0
8200,20.0,20.0,60.0,40.0,30.0
8201,30.0,20.0,70.0,20.0,40.0
8202,20.0,30.0,60.0,10.0,60.0
8203,20.0,20.0,60.0,0.0,60.0
8204,20.0,10.0,50.0,10.0,40.0
8205,20.0,20.0,40.0,10.0,30.0
8206,10.0,10.0,40.0,10.0,10.0
8207,20.0,20.0,40.0,10.0,10.0
8208,10.0,10.0,30.0,0.0,10.0
8209,10.0,20.0,30.0,10.0,0.0
8210,20.0,10.0,40.0,10.0,10.0
8211,10.0,20.0,30.0,0.0,10.0
8212,10.0,10.0,40.0,10.0,10.0
8213,10.0,10.0,40.0,10.0,0.0
8214,10.0,20.0,40.0,30.0,10.0
8215,10.0,10.0,40.0,30.0,0.0
8216,20.0,20.0,50.0,40.0,0.0
8217,10.0,20.0,100.0,40.0,10.0
8218,10.0,30.0,110.0,40.0,0.0
8219,10.0,20.0,130.0,40.0,0.0
8220,10.0,30.0,130.0,50.0,0.0
8221,20.0,20.0,130.0,50.0,20.0
8222,20.0,30.0,110.0,50.0,10.0
8223,30.0,30.0,90.0,60.0,20.0
8224,30.0,20.0,90.0,50.0,40.0
8225,20.0,30.0,60.0,60.0,50.0
8226,30.0,20.0,70.0,50.0,60.0
8227,20.0,30.0,60.0,60.0,70.0
8228,20.0,20.0,50.0,50.0,60.0
8229,20.0,10.0,30.0,30.0,30.0
8230,10.0,20.0,30.0,10.0,10.0
8231,20.0,10.0,30.0,0.0,10.0
8232,10.0,20.0,30.0,10.0,10.0
8233,10.0,10.0,30.0,10.0,0.0
8234,20.0,20.0,30.0,0.0,10.0
8235,10.0,10.0,30.0,10.0,10.0
8236,10.0,10.0,30.0,10.0,10.0
8237,20.0,20.0,30.0,10.0,0.0
8238,10.0,10.0,30.0,0.0,10.0
8239,0.0,20.0,40.0,0.0,0.0
8240,20.0,20.0,40.0,20.0,10.0
8241,10.0,20.0,90.0,40.0,0.0
8242,10.0,30.0,110.0,40.0,0.0
8243,10.0,20.0,110.0,40.0,0.0
8244,10.0,30.0,120.0,40.0,0.0
8245,10.0,30.0,110.0,50.0,10.0
8246,20.0,20.0,90.0,40.0,10.0
8247,10.0,30.0,70.0,50.0,20.0
8248,30.0,30.0,70.0,50.0,40.0
8249,20.0,20.0,50.0,60.0,40.0
8250,20.0,30.0,60.0,50.0,80.0
8251,20.0,20.0,50.0,60.0,70.0
8252,20.0,20.0,50.0,40.0,40.0
8253,20.0,20.0,30.0,30.0,30.0
8254,10.0,10.0,30.0,10.0,20.0
8255,10.0,20.0,30.0,10.0,10.0
8256,20.0,10.0,30.0,0.0,10.0
8257,10.0,20.0,30.0,10.0,0.0
8258,10.0,10.0,30.0,10.0,10.0
8259,10.0,20.0,30.0,10.0,10.0
8260,20.0,10.0,30.0,0.0,10.0
8261,10.0,10.0,40.0,10.0,0.0
8262,10.0,20.0,30.0,30.0,10.0
8263,0.0,20.0,40.0,40.0,10.0
8264,20.0,20.0,40.0,30.0,10.0
8265,10.0,20.0,90.0,40.0,10.0
8266,20.0,30.0,120.0,50.0,10.0
8267,20.0,30.0,120.0,50.0,10.0
8268,20.0,20.0,130.0,60.0,20.0
8269,20.0,30.0,110.0,50.0,30.0
8270,20.0,30.0,100.0,50.0,20.0
8271,20.0,30.0,80.0,50.0,40.0
8272,20.0,30.0,70.0,60.0,50.0
8273,30.0,30.0,70.0,50.0,80.0
8274,20.0,20.0,70.0,60.0,90.0
8275,20.0,20.0,60.0,50.0,80.0
8276,20.0,20.0,50.0,60.0,50.0
8277,10.0,20.0,30.0,20.0,30.0
8278,10.0,10.0,40.0,10.0,10.0
8279,20.0,20.0,30.0,10.0,10.0
8280,10.0,20.0,30.0,10.0,10.0
8281,10.0,10.0,20.0,0.0,10.0
8282,20.0,20.0,40.0,10.0,0.0
8283,10.0,10.0,30.0,10.0,10.0
8284,10.0,20.0,30.0,0.0,10.0
8285,10.0,20.0,30.0,10.0,0.0
8286,20.0,10.0,30.0,10.0,10.0
8287,10.0,20.0,40.0,0.0,20.0
8288,10.0,10.0,40.0,20.0,20.0
8289,10.0,20.0,60.0,50.0,40.0
8290,10.0,10.0,60.0,60.0,40.0
8291,0.0,20.0,60.0,50.0,40.0
8292,10.0,20.0,60.0,50.0,40.0
8293,10.0,10.0,50.0,50.0,50.0
8294,10.0,20.0,60.0,50.0,50.0
8295,10.0,20.0,60.0,50.0,40.0
8296,10.0,10.0,60.0,40.0,40.0
8297,10.0,20.0,50.0,20.0,40.0
8298,20.0,10.0,40.0,10.0,40.0
8299,10.0,20.0,30.0,10.0,30.0
8300,20.0,20.0,30.0,10.0,20.0
8301,10.0,10.0,30.0,0.0,20.0
8302,10.0,20.0,30.0,10.0,10.0
8303,20.0,10.0,30.0,10.0,0.0
8304,10.0,20.0,30.0,10.0,10.0
8305,20.0,10.0,20.0,0.0,10.0
8306,10.0,20.0,30.0,10.0,10.0
8307,10.0,20.0,30.0,10.0,0.0
8308,10.0,10.0,30.0,0.0,10.0
8309,20.0,10.0,30.0,10.0,10.0
8310,10.0,20.0,40.0,10.0,0.0
8311,10.0,20.0,40.0,0.0,10.0
8312,10.0,10.0,30.0,20.0,10.0
8313,0.0,20.0,40.0,50.0,10.0
8314,0.0,10.0,30.0,40.0,0.0
8315,0.0,20.0,40.0,40.0,0.0
8316,0.0,20.0,20.0,40.0,0.0
8317,0.0,10.0,40.0,40.0,10.0
8318,10.0,20.0,40.0,50.0,20.0
8319,0.0,10.0,40.0,50.0,20.0
8320,10.0,20.0,50.0,40.0,30.0
8321,10.0,20.0,30.0,10.0,20.0
8322,20.0,10.0,40.0,10.0,20.0
8323,10.0,20.0,30.0,10.0,20.0
8324,10.0,10.0,40.0,10.0,10.0
8325,20.0,20.0,30.0,10.0,10.0
8326,10.0,20.0,30.0,10.0,10.0
8327,10.0,10.0,30.0,0.0,10.0
8328,20.0,20.0,30.0,10.0,10.0
8329,10.0,10.0,30.0,10.0,10.0
8330,10.0,20.0,30.0,0.0,0.0
8331,20.0,10.0,30.0,10.0,10.0
8332,10.0,20.0,20.0,10.0,10.0
8333,10.0,10.0,40.0,0.0,10.0
8334,10.0,20.0,30.0,30.0,0.0
8335,10.0,10.0,40.0,40.0,10.0
8336,10.0,30.0,40.0,30.0,10.0
8337,10.0,20.0,90.0,50.0,0.0
8338,10.0,40.0,110.0,40.0,0.0
8339,10.0,30.0,100.0,40.0,0.0
8340,0.0,30.0,110.0,40.0,0.0
8341,10.0,30.0,110.0,40.0,10.0
8342,20.0,30.0,90.0,50.0,20.0
8343,20.0,30.0,80.0,40.0,20.0
8344,20.0,30.0,60.0,60.0,30.0
8345,20.0,30.0,60.0,50.0,60.0
8346,30.0,20.0,60.0,60.0,50.0
8347,20.0,30.0,60.0,50.0,60.0
8348,20.0,20.0,50.0,50.0,50.0
8349,10.0,10.0,30.0,30.0,30.0
8350,20.0,20.0,30.0,10.0,20.0
8351,10.0,20.0,30.0,10.0,10.0
8352,10.0,20.0,30.0,10.0,10.0
8353,20.0,10.0,20.0,0.0,0.0
8354,10.0,20.0,30.0,10.0,10.0
8355,10.0,20.0,30.0,10.0,10.0
8356,10.0,10.0,30.0,0.0,10.0
8357,20.0,20.0,30.0,10.0,0.0
8358,10.0,10.0,30.0,10.0,10.0
8359,0.0,20.0,40.0,0.0,0.0
8360,20.0,30.0,50.0,20.0,10.0
8361,10.0,20.0,90.0,50.0,0.0
8362,20.0,30.0,110.0,40.0,0.0
8363,10.0,30.0,110.0,50.0,20.0
8364,10.0,30.0,110.0,50.0,10.0
8365,30.0,30.0,110.0,60.0,20.0
8366,30.0,30.0,100.0,50.0,20.0
8367,20.0,30.0,80.0,60.0,30.0
8368,30.0,30.0,60.0,60.0,40.0
8369,20.0,30.0,50.0,60.0,70.0
8370,30.0,30.0,60.0,50.0,90.0
8371,20.0,20.0,50.0,60.0,90.0
8372,20.0,20.0,40.0,50.0,60.0
8373,10.0,20.0,30.0,30.0,30.0
8374,20.0,20.0,30.0,0.0,10.0
8375,10.0,20.0,30.0,10.0,10.0
8376,20.0,10.0,30.0,10.0,10.0
8377,10.0,20.0,30.0,10.0,0.0
8378,10.0,10.0,30.0,0.0,10.0
8379,20.0,20.0,20.0,10.0,10.0
8380,10.0,20.0,30.0,10.0,0.0
8381,20.0,10.0,40.0,0.0,10.0
8382,10.0,20.0,30.0,30.0,0.0
8383,0.0,20.0,30.0,30.0,10.0
8384,20.0,20.0,50.0,40.0,0.0
8385,10.0,30.0,90.0,40.0,0.0
8386,10.0,30.0,120.0,40.0,0.0
8387,10.0,30.0,120.0,40.0,10.0
8388,20.0,30.0,130.0,50.0,0.0
8389,10.0,30.0,120.0,50.0,10.0
8390,20.0,30.0,120.0,50.0,10.0
8391,20.0,30.0,90.0,50.0,20.0
8392,30.0,20.0,80.0,50.0,30.0
8393,20.0,30.0,70.0,60.0,50.0
8394,20.0,30.0,60.0,50.0,80.0
8395,30.0,30.0,60.0,60.0,90.0
8396,10.0,20.0,60.0,50.0,60.0
8397,20.0,20.0,30.0,30.0,30.0
8398,10.0,20.0,30.0,10.0,30.0
8399,20.0,20.0,30.0,10.0,0.0
8400,10.0,10.0,30.0,0.0,10.0
8401,20.0,20.0,30.0,10.0,10.0
8402,10.0,20.0,30.0,10.0,10.0
8403,10.0,10.0,30.0,0.0,0.0
8404,20.0,20.0,30.0,10.0,10.0
8405,10.0,10.0,30.0,10.0,10.0
8406,10.0,20.0,40.0,0.0,0.0
8407,10.0,20.0,30.0,0.0,10.0
8408,10.0,20.0,50.0,20.0,20.0
8409,20.0,20.0,100.0,50.0,10.0
8410,10.0,30.0,140.0,40.0,10.0
8411,10.0,30.0,140.0,40.0,10.0
8412,10.0,30.0,150.0,50.0,10.0
8413,10.0,30.0,140.0,40.0,10.0
8414,20.0,30.0,130.0,50.0,20.0
8415,20.0,30.0,90.0,50.0,20.0
8416,20.0,30.0,90.0,50.0,40.0
8417,30.0,30.0,60.0,50.0,50.0
8418,20.0,30.0,70.0,60.0,90.0
8419,20.0,20.0,60.0,60.0,70.0
8420,20.0,20.0,50.0,50.0,50.0
8421,10.0,20.0,40.0,30.0,30.0
8422,10.0,10.0,30.0,0.0,20.0
8423,20.0,20.0,40.0,10.0,10.0
8424,10.0,20.0,30.0,10.0,10.0
8425,10.0,10.0,30.0,10.0,10.0
8426,20.0,20.0,30.0,0.0,10.0
8427,10.0,10.0,30.0,10.0,0.0
8428,10.0,20.0,30.0,10.0,10.0
8429,10.0,10.0,40.0,0.0,10.0
8430,10.0,20.0,30.0,40.0,0.0
8431,10.0,20.0,40.0,30.0,10.0
8432,10.0,20.0,60.0,30.0,0.0
8433,10.0,30.0,100.0,50.0,10.0
8434,10.0,30.0,140.0,40.0,20.0
8435,10.0,30.0,140.0,40.0,10.0
8436,10.0,40.0,160.0,40.0,20.0
8437,10.0,30.0,160.0,50.0,10.0
8438,20.0,30.0,140.0,40.0,30.0
8439,20.0,30.0,100.0,50.0,30.0
8440,20.0,30.0,80.0,60.0,40.0
8441,30.0,40.0,70.0,50.0,60.0
8442,20.0,20.0,60.0,60.0,90.0
8443,20.0,30.0,70.0,60.0,80.0
8444,10.0,20.0,50.0,50.0,50.0
8445,20.0,10.0,40.0,30.0,40.0
8446,10.0,20.0,30.0,10.0,10.0
8447,20.0,20.0,30.0,10.0,10.0
8448,10.0,10.0,30.0,10.0,10.0
8449,10.0,20.0,30.0,0.0,10.0
8450,20.0,20.0,40.0,10.0,10.0
8451,10.0,10.0,30.0,10.0,10.0
8452,10.0,20.0,30.0,0.0,0.0
8453,10.0,20.0,20.0,10.0,10.0
8454,10.0,10.0,40.0,10.0,10.0
8455,10.0,20.0,30.0,10.0,0.0
8456,10.0,20.0,40.0,20.0,20.0
8457,10.0,10.0,40.0,50.0,30.0
8458,10.0,20.0,40.0,50.0,30.0
8459,0.0,10.0,40.0,40.0,40.0
8460,10.0,20.0,40.0,50.0,40.0
8461,0.0,20.0,30.0,50.0,30.0
8462,0.0,10.0,40.0,40.0,30.0
8463,0.0,20.0,40.0,50.0,30.0
8464,10.0,20.0,40.0,30.0,30.0
8465,10.0,20.0,40.0,20.0,40.0
8466,10.0,10.0,40.0,10.0,40.0
8467,10.0,20.0,40.0,0.0,40.0
8468,20.0,20.0,30.0,10.0,20.0
8469,10.0,10.0,20.0,10.0,20.0
8470,10.0,20.0,30.0,10.0,0.0
8471,20.0,20.0,30.0,10.0,10.0
8472,10.0,10.0,20.0,0.0,10.0
8473,10.0,20.0,30.0,10.0,10.0
8474,20.0,10.0,30.0,10.0,10.0
8475,10.0,20.0,20.0,0.0,0.0
8476,10.0,20.0,30.0,10.0,10.0
8477,10.0,10.0,20.0,10.0,10.0
8478,10.0,20.0,30.0,0.0,0.0
8479,10.0,20.0,30.0,10.0,10.0
8480,0.0,10.0,30.0,0.0,10.0
8481,0.0,20.0,20.0,40.0,20.0
8482,0.0,20.0,30.0,40.0,20.0
8483,0.0,10.0,20.0,40.0,20.0
8484,0.0,20.0,30.0,40.0,20.0
8485,0.0,20.0,30.0,40.0,20.0
8486,0.0,20.0,20.0,40.0,20.0
8487,0.0,20.0,40.0,50.0,30.0
8488,0.0,20.0,30.0,40.0,40.0
8489,10.0,10.0,40.0,10.0,30.0
8490,20.0,20.0,30.0,10.0,30.0
8491,10.0,20.0,30.0,10.0,40.0
8492,10.0,20.0,40.0,10.0,40.0
8493,20.0,10.0,30.0,0.0,10.0
8494,10.0,20.0,30.0,10.0,10.0
8495,20.0,10.0,20.0,10.0,10.0
8496,10.0,20.0,30.0,10.0,10.0
8497,10.0,20.0,30.0,0.0,10.0
8498,10.0,10.0,20.0,10.0,0.0
8499,20.0,20.0,30.0,10.0,10.0
8500,10.0,10.0,30.0,0.0,10.0
8501,10.0,20.0,30.0,10.0,0.0
8502,10.0,20.0,40.0,30.0,10.0
8503,10.0,10.0,30.0,40.0,10.0
8504,20.0,30.0,50.0,40.0,0.0
8505,20.0,20.0,80.0,40.0,10.0
8506,10.0,30.0,110.0,60.0,0.0
8507,20.0,30.0,110.0,50.0,20.0
8508,20.0,30.0,120.0,50.0,40.0
8509,30.0,30.0,100.0,60.0,40.0
8510,20.0,30.0,90.0,50.0,50.0
8511,30.0,30.0,80.0,60.0,50.0
8512,20.0,20.0,60.0,60.0,60.0
8513,30.0,30.0,60.0,50.0,70.0
8514,20.0,30.0,50.0,60.0,80.0
8515,20.0,20.0,50.0,50.0,70.0
8516,20.0,20.0,40.0,50.0,80.0
8517,20.0,20.0,30.0,40.0,60.0
8518,10.0,10.0,30.0,0.0,40.0
8519,10.0,20.0,30.0,10.0,30.0
8520,20.0,10.0,30.0,10.0,30.0
8521,10.0,20.0,30.0,10.0,30.0
8522,10.0,20.0,20.0,0.0,30.0
8523,20.0,10.0,30.0,10.0,30.0
8524,10.0,20.0,30.0,10.0,30.0
8525,10.0,10.0,30.0,0.0,30.0
8526,10.0,20.0,30.0,10.0,30.0
8527,10.0,20.0,30.0,0.0,20.0
8528,10.0,20.0,40.0,20.0,30.0
8529,10.0,20.0,90.0,50.0,30.0
8530,10.0,30.0,100.0,40.0,20.0
8531,10.0,30.0,100.0,50.0,20.0
8532,20.0,20.0,120.0,50.0,30.0
8533,30.0,30.0,100.0,60.0,40.0
8534,30.0,30.0,100.0,60.0,40.0
8535,30.0,20.0,80.0,70.0,40.0
8536,30.0,30.0,70.0,60.0,70.0
8537,20.0,30.0,50.0,50.0,100.0
8538,30.0,20.0,50.0,60.0,120.0
8539,20.0,20.0,60.0,60.0,100.0
8540,20.0,10.0,40.0,50.0,100.0
8541,10.0,20.0,40.0,30.0,50.0
8542,20.0,10.0,30.0,0.0,40.0
8543,10.0,20.0,30.0,10.0,30.0
8544,10.0,10.0,20.0,10.0,30.0
8545,20.0,20.0,30.0,0.0,30.0
8546,10.0,10.0,30.0,10.0,30.0
8547,10.0,20.0,30.0,10.0,30.0
8548,20.0,10.0,20.0,0.0,30.0
8549,10.0,10.0,40.0,10.0,30.0
8550,10.0,20.0,30.0,40.0,30.0
8551,10.0,20.0,40.0,30.0,40.0
8552,30.0,10.0,50.0,40.0,40.0
8553,20.0,30.0,100.0,60.0,40.0
8554,30.0,20.0,110.0,50.0,50.0
8555,30.0,30.0,130.0,60.0,40.0
8556,40.0,30.0,120.0,50.0,40.0
8557,30.0,30.0,120.0,60.0,60.0
8558,30.0,20.0,100.0,60.0,60.0
8559,30.0,30.0,80.0,60.0,60.0
8560,30.0,30.0,70.0,60.0,60.0
8561,20.0,20.0,60.0,50.0,80.0
8562,20.0,30.0,50.0,60.0,90.0
8563,20.0,20.0,50.0,60.0,80.0
8564,20.0,10.0,50.0,50.0,70.0
8565,10.0,20.0,30.0,30.0,60.0
8566,20.0,20.0,30.0,10.0,40.0
8567,10.0,10.0,20.0,10.0,30.0
8568,10.0,20.0,30.0,0.0,30.0
8569,20.0,20.0,30.0,10.0,30.0
8570,10.0,10.0,30.0,10.0,30.0
8571,10.0,20.0,20.0,10.0,30.0
8572,10.0,20.0,30.0,0.0,30.0
8573,20.0,10.0,40.0,10.0,30.0
8574,10.0,20.0,30.0,0.0,30.0
8575,0.0,20.0,30.0,10.0,40.0
8576,10.0,20.0,40.0,0.0,40.0
8577,10.0,20.0,80.0,30.0,30.0
8578,10.0,30.0,110.0,10.0,30.0
8579,10.0,30.0,100.0,20.0,20.0
8580,10.0,30.0,110.0,30.0,20.0
8581,10.0,20.0,100.0,10.0,30.0
8582,20.0,30.0,100.0,30.0,30.0
8583,20.0,30.0,80.0,20.0,40.0
8584,20.0,30.0,70.0,50.0,60.0
8585,20.0,30.0,50.0,50.0,70.0
8586,20.0,30.0,60.0,60.0,90.0
8587,20.0,20.0,50.0,50.0,100.0
8588,20.0,20.0,40.0,50.0,70.0
8589,20.0,20.0,30.0,30.0,60.0
8590,10.0,10.0,40.0,10.0,40.0
8591,10.0,20.0,30.0,10.0,30.0
8592,20.0,20.0,20.0,0.0,30.0
8593,10.0,20.0,30.0,10.0,30.0
8594,10.0,10.0,30.0,10.0,30.0
8595,20.0,20.0,30.0,10.0,30.0
8596,10.0,20.0,30.0,0.0,20.0
8597,10.0,10.0,30.0,10.0,30.0
8598,10.0,20.0,40.0,30.0,30.0
8599,10.0,20.0,30.0,40.0,30.0
8600,10.0,20.0,40.0,30.0,20.0
8601,10.0,20.0,90.0,40.0,30.0
8602,10.0,30.0,110.0,40.0,40.0
8603,10.0,30.0,110.0,40.0,30.0
8604,10.0,30.0,120.0,50.0,20.0
8605,10.0,30.0,110.0,40.0,40.0
8606,20.0,20.0,110.0,50.0,40.0
8607,10.0,30.0,80.0,50.0,50.0
8608,20.0,30.0,60.0,50.0,60.0
8609,30.0,20.0,50.0,50.0,80.0
8610,20.0,30.0,50.0,60.0,100.0
